Feedback_ID,Feedback_Text
Z03824,The minimalist and top-notch design of Kite is perfect for focused trading. Highly recommended!
Z00731,Zerodha's the minimalist design is incredibly smooth. is the best in the market.
Z06691,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z07430,I am tired of facing login issues during peak hours. It's becoming very unreliable.
Z08715,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z08525,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding occasional chart freezes remains unsolved.
Z07062,Very unhappy with the platform today. This is frustrating for a frequent trader. because of occasional chart freezes.
Z05926,Kite has serious login issues during peak hours.
Z08387,"The UI is clean, but the app is useless if I can't log in."
Z04035,Zerodha's order execution speed is reliable. is a key reason I use Zerodha.
Z08581,The phone support line is always busy. My issue regarding login issues during peak hours remains unsolved.
Z00829,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z07862,I am tired of facing problems with Console reports. It needs to be addressed immediately.
Z06988,My ticket has been open for over a week with no resolution. My issue regarding customer support delays remains unsolved.
Z05552,Very unhappy with the platform today. It's becoming very unreliable. because of the app logging me out automatically.
Z02635,The GTT order feature is fantastic.
Z05639,Getting a response from customer support takes forever. My issue regarding fund withdrawal processing time remains unsolved.
Z02681,Zerodha's the kite connect api is efficient. has significantly improved my trading discipline.
Z01577,Love the excellent UI of Kite!
Z05860,My ticket has been open for over a week with no resolution. My issue regarding login issues during peak hours remains unsolved.
Z09516,Very unhappy with the platform today. It needs to be addressed immediately. because of occasional chart freezes.
Z08602,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of delayed market data.
Z05260,The phone support line is always busy. My issue regarding delayed market data remains unsolved.
Z07352,Please fix the login issues during peak hours!
Z08696,Please fix the the lack of a specific indicator!
Z00169,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z01399,Zerodha's kite's user interface is clean. has significantly improved my trading discipline.
Z09854,Please fix the GTT order trigger failures!
Z08727,My ticket has been open for over a week with no resolution. My issue regarding occasional chart freezes remains unsolved.
Z08578,Please fix the the app logging me out automatically!
Z05483,Kite has serious problems with Console reports.
Z08362,Please fix the occasional chart freezes!
Z00327,The TradingView charts is fantastic.
Z00144,Kite is so minimalist. The the tradingview charts is a key reason I use Zerodha.
Z05380,"The recent update seems to have caused more problems, especially login issues during peak hours."
Z01445,Love the blazing fast UI of Kite!
Z09631,I am tired of facing delayed market data. It's becoming very unreliable.
Z07283,Please fix the problems with Console reports!
Z00842,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z02729,"Best trading platform in India, hands down."
Z09818,The phone support line is always busy. My issue regarding problems with Console reports remains unsolved.
Z03202,Kite is so excellent. The the gtt order feature has significantly improved my trading discipline.
Z02406,Zerodha's the overall stability is clean. is a key reason I use Zerodha.
Z00828,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z01373,Zerodha's the kite connect api is efficient. is the best in the market.
Z05125,Kite has serious delayed market data.
Z06197,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z08126,Kite has serious customer support delays.
Z07182,Why does Kite always have customer support delays during market open? This is unacceptable.
Z08877,Getting a response from customer support takes forever. My issue regarding customer support delays remains unsolved.
Z06189,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of the app logging me out automatically.
Z02605,"Best trading platform in India, hands down."
Z06262,Why does Kite always have problems with Console reports during market open? This is unacceptable.
Z04556,Love the minimalist UI of Kite!
Z01878,Zerodha's the kite connect api is efficient. works perfectly every time.
Z04844,"Best trading platform in India, hands down."
Z04550,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z03817,Zerodha's kite's user interface is incredibly smooth. is the best in the market.
Z01353,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z06879,Kite has serious delayed market data.
Z07295,"The UI is clean, but the app is useless if I can't log in."
Z03833,"Best trading platform in India, hands down."
Z00319,"I'm really impressed with the the gtt order feature. Keep up the great work, Zerodha team!"
Z05499,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z00033,"Best trading platform in India, hands down."
Z01582,The minimalist design is fantastic.
Z03744,Kite is so top-notch. The order execution speed is a key reason I use Zerodha.
Z03130,"Best trading platform in India, hands down."
Z09171,Getting a response from customer support takes forever. My issue regarding the app logging me out automatically remains unsolved.
Z00126,The TradingView charts is fantastic.
Z00796,Kite is so user-friendly. The the console dashboard is the best in the market.
Z07297,Kite has serious login issues during peak hours.
Z09861,Very unhappy with the platform today. I missed out on a key trade. because of the app logging me out automatically.
Z00535,"I'm really impressed with the the overall stability. Keep up the great work, Zerodha team!"
