Feedback_ID,Feedback_Text
F07183,The latest update is full of bugs. The frequent crashes is making the app unusable.
F06091,The latest update is full of bugs. The incorrect data display is making the app unusable.
F08033,Customer support is unresponsive and unhelpful. My problem with slow loading times is still unresolved after a week.
F06371,Fix the incorrect data display immediately!
F03593,"I'm really impressed with how incredibly smooth the the app's user interface is. Keep up the great work, Angel One!"
F09869,Very disappointed with the performance. It's extremely frustrating. because of a confusing UI.
F08514,The UI is not intuitive at all. It's hard to find basic functions and the constant slow loading times makes it even worse.
F07542,I've been waiting for days to get a reply on my ticket. My problem with chart glitches is still unresolved after a week.
F03496,Love the new update! So much better.
F02931,The website's layout is fantastic.
F05885,"Terrible user interface, very hard to navigate."
F08492,Customer support is unresponsive and unhelpful. My problem with order execution delays is still unresolved after a week.
F01961,Love the new update! So much better.
F09377,It's impossible to get a human on the line for support. My problem with a confusing UI is still unresolved after a week.
F01196,Great app! Very fast.
F07809,"Terrible user interface, very hard to navigate."
F04138,Love the new update! So much better.
F04669,Love the new update! So much better.
F05322,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F09288,Very disappointed with the performance. I'm considering switching to another broker. because of notification bugs.
F03399,Excellent platform for trading.
F08963,The app has login problems.
F06807,"Terrible user interface, very hard to navigate."
F01009,"I'm really impressed with how incredibly smooth the the app's user interface is. Keep up the great work, Angel One!"
F03178,Love the new update! So much better.
F07679,"Terrible user interface, very hard to navigate."
F03317,Great app! Very excellent.
F07703,The UI is not intuitive at all. It's hard to find basic functions and the constant high latency makes it even worse.
F05933,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F06325,The UI is not intuitive at all. It's hard to find basic functions and the constant login problems makes it even worse.
F09554,I've been waiting for days to get a reply on my ticket. My problem with order execution delays is still unresolved after a week.
F09167,"Terrible user interface, very hard to navigate."
F04287,The portfolio tracking feature is intuitive. works flawlessly.
F08451,The latest update is full of bugs. The notification bugs is making the app unusable.
F07070,Fix the order execution delays immediately!
F00074,"I'm really impressed with how seamless the gtt orders is. Keep up the great work, Angel One!"
F05739,"Terrible user interface, very hard to navigate."
F05798,The app has order execution delays.
F02260,"Finally, a trading app with a clean and intuitive interface. Highly recommended!"
F00224,Great app! Very reliable.
F08558,Very disappointed with the performance. This makes trading very difficult. because of a confusing UI.
F09692,The app has chart glitches.
F04832,"Finally, a trading app with a clean and very responsive interface. Highly recommended!"
F01771,Great app! Very excellent.
F05100,The app has high latency.
F07750,"Terrible user interface, very hard to navigate."
F05197,The latest update is full of bugs. The order execution delays is making the app unusable.
F02665,The watchlist feature is seamless. is exactly what I was looking for.
F05805,The latest update is full of bugs. The order execution delays is making the app unusable.
F03680,Love the new update! So much better.
F01703,"I'm really impressed with how incredibly smooth the the website's layout is. Keep up the great work, Angel One!"
F00851,Love the new update! So much better.
F05394,I'm constantly facing login problems. This makes trading very difficult.
F06568,I've been waiting for days to get a reply on my ticket. My problem with fund withdrawal issues is still unresolved after a week.
F08298,Fix the login problems immediately!
F05330,Fix the incorrect data display immediately!
F07771,It's impossible to get a human on the line for support. My problem with high latency is still unresolved after a week.
F05913,I've been waiting for days to get a reply on my ticket. My problem with frequent crashes is still unresolved after a week.
F04233,Great app! Very incredibly smooth.
F00894,The portfolio tracking feature is fantastic.
F08404,Fix the incorrect data display immediately!
F06222,Very disappointed with the performance. The app is completely unreliable. because of fund withdrawal issues.
F02599,Excellent platform for trading.
F04610,Love the new update! So much better.
F04868,Excellent platform for trading.
F04604,Great app! Very excellent.
F06742,I'm constantly facing chart glitches. I'm considering switching to another broker.
F02332,Order placement is fantastic.
F04428,The watchlist feature is fantastic.
F06267,It's impossible to get a human on the line for support. My problem with incorrect data display is still unresolved after a week.
